Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1965 [YR1965],1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Thailand,THA,53.9505286068029,52.9046031978471,52.5087966404132,53.9813272651773,56.8182311351143,61.1977157739993,65.2681505732875,67.4401890357375,69.4875935469079,70.9600172519986,71.9193375438433,71.423750654356
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Timor-Leste,TLS,56.3270759400841,57.6653979518402,56.7408781153499,56.7518558485253,57.3547478350739,58.9503434273947,58.8892322455253,55.5163004213972,51.7206676873602,51.6260607857225,53.4226532043679,56.1267138230982
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Togo,TGO,53.8277761714076,53.2605069558652,52.4048438163252,51.4250059947412,50.6733400984035,50.4747318931421,50.9712233646821,51.6569019975198,53.8888782841043,54.4523882501372,54.4826516554316,55.0613273672369
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Tonga,TON,51.1830716014096,50.6342053937723,49.0343920048369,51.388165492878,55.0236095126437,55.4176961744909,56.1781442951961,55.0752271401184,55.9051983709798,55.8921758089292,56.8749639374531,57.5981583830285
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Trinidad and Tobago,TTO,53.6967306973404,53.2504439328447,54.3827748159431,57.5456804387221,60.5919000243376,60.1884156423435,60.6880918766112,63.2057885504704,67.9326016668863,70.9409626826646,70.9817512669908,69.6537617271193
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Tunisia,TUN,52.8067825752303,50.4306894042821,51.0213161673357,52.6698302289906,54.3508127264361,56.2998987392753,57.9169586494188,60.6444453162481,63.7182528442011,67.1174997434888,69.1806506743052,68.5449906792956
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Turkey,TUR,54.9079665387138,53.7820528425505,54.4904687862128,54.9620877302586,55.6404041652656,57.5132764142226,59.6003839637282,61.7598628304645,63.3046097233668,64.7222853960525,65.8864337057697,66.5313462374332
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Turkmenistan,TKM,54.9467397012833,50.8796633623921,50.588176341294,52.3416030322757,54.1916248842467,55.5404131543043,55.6385277066814,56.4232346231713,59.455024907371,62.7999855299427,66.3441259487267,65.4812051921132
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Uganda,UGA,51.5177783081219,50.9137915965132,50.6039593433699,50.4438456859634,50.3494440834011,50.1515348722522,49.4117166421042,48.5690401952623,48.0534517888496,48.3578099509167,49.0362344562984,50.129642675523
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Ukraine,UKR,65.6127794034275,65.1335367360788,66.3285774806554,66.7633289382885,66.6746047512348,66.9708828336617,66.7796686577695,66.6021495258162,69.0825097185976,69.4886597303196,70.1665637012855,69.0666495939741
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,United Arab Emirates,ARE,52.0028565863793,59.3792749087463,63.7642102390476,70.3591640358125,70.4400843935659,66.7739012300134,67.7351960586995,71.6122794595647,72.8641296821824,80.7711260890649,86.1581092277556,84.9027410422222
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,United Kingdom,GBR,65.0769910951186,64.5013933225604,62.8016869853309,62.4532270101761,64.030455101357,65.7110747837492,65.2851572356831,64.6489714495604,65.0744631466641,65.9866563061669,65.934770871037,64.4699481838379
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,United States,USA,60.19319531751,60.4716182162491,61.8517252321417,64.2644426929989,65.7702971871341,66.2677446854691,65.6977181477276,65.3222260833584,65.9633805661392,66.8071542766919,66.8134265887699,66.1333886980394
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Uruguay,URY,63.9797324791237,63.5394368455274,63.1943349563473,62.6449026491639,62.5558716178184,62.2219883055694,62.3561672381762,62.5386869196574,62.3687847467389,62.7267179901999,63.7960869532861,64.4317175013313
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Uzbekistan,UZB,54.4264100489075,49.4734043236693,48.8803480902033,51.2068141114855,54.1095508284075,55.1694885036966,55.2055048771597,55.3349112058404,58.1085795270924,62.5613516136367,66.3572113377133,67.586509564298
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Vanuatu,VUT,51.327544787954,51.416453480544,51.7270459257177,52.0904475310187,52.4987672690468,52.386447562777,52.5894946545407,53.8112965187502,55.2067339921718,57.0550740149655,57.8804543395523,57.2031866632243
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Venezuela, RB",VEN,51.655896989391,51.3576890799046,51.8809328530527,53.7402643267464,55.5857355497022,57.2855021386274,58.3253725360261,59.8639994265673,61.5395028679613,63.345289219723,64.5246719929789,65.2547157288874
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Vietnam,VNM,55.143659302029,51.3212951938367,50.8371045566327,52.4722111488996,53.8193708445361,55.48715012094,56.9984418918499,58.60453321733,62.0069322130388,66.353341688629,69.8828413640373,70.3118125996983
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Virgin Islands (U.S.),VIR,53.6049494492229,54.7767403897836,60.1149460804005,54.5275818202845,59.3712151796528,61.0771276595745,64.9938316820232,65.0169472586412,65.4623719210463,67.038054066089,65.7799730409947,62.2191733836392
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,49.3527314049469,49.3042646108632,49.9187810929456,51.9563796251552,54.9525338966982,57.0805750992567
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Yemen, Rep.",YEM,54.2878321391516,54.0961190526613,51.6748194524996,48.5525436294483,47.3917947573741,46.6009867140958,45.8958515175884,46.6200439003669,48.284291086854,51.2770143582398,54.6638016087771,56.512237635232
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Zambia,ZMB,51.6476942635998,50.3489742509657,49.5094479222276,49.0005124125,48.9371948067483,49.4532473589692,50.2023368622886,50.6894823531455,51.198009513108,50.7449279691963,50.6283852751848,51.7587640963638
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Zimbabwe,ZWE,51.0900179284403,48.6220965978309,48.2125527692401,48.0102003932395,47.6069510343621,49.3679575384436,51.6088068148323,53.6169778683437,54.9459044527882,55.5419738456676,55.3182802932463,54.6034569585618
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Arab World,ARB,53.215227490414,51.8616350877211,51.5669998887389,51.6832594798957,52.1832850998735,52.894714280457,53.5864850437113,55.2569842715494,57.5070341846961,60.0466227616084,62.0426845921218,62.714050957459
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Caribbean small states,CSS,52.6580358437264,51.0514491095407,50.0245107376288,52.1424219073263,55.4447155473465,57.52901049549,59.2212048575139,60.3861564606329,62.137132933558,63.8659460118688,65.9355359861043,67.2026328532558
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Central Europe and the Baltics,CEB,63.6046827906615,64.3727562111687,65.6554618112036,65.9698738020767,64.7583407365953,65.7060479009346,65.7495836528191,66.8247001949408,68.2251993281624,69.681456290797,69.8642658102274,68.0963287269288
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Early-demographic dividend,EAR,55.46643442086,54.1942249216826,54.2270941324972,54.6355915187184,55.2293437948701,55.8618737607353,56.7026443436133,58.0366104986108,59.8870654690286,61.6664326869308,63.2743377274022,64.6853415804345
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,East Asia & Pacific,EAS,56.7658454578154,55.9756712465578,56.2577190060158,56.6592498520517,59.2161873255738,62.6957785359758,64.5413033564682,65.6513591584018,67.1389050075608,69.754067995081,70.7525470074603,70.3886287481491
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,East Asia & Pacific (excluding high income),EAP,56.1049275802771,54.8149777282367,55.0126164175992,55.4453615598476,58.2477765798628,62.0554624205309,63.9356158272566,65.1551105185789,66.8683455279544,69.8964300577729,71.0968065870931,70.8850721292205
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,56.0667289207949,54.7467233520747,55.0097232507743,55.4246260088149,58.2275927897443,62.0199530867384,63.8767271848497,65.119017212894,66.8517426257636,69.9223235662666,71.1283247433897,70.9041377880609
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Euro area,EMU,64.6465967732433,63.8750342739432,63.0152918417491,63.2085606107289,64.5610078759952,67.10785518372,67.5651356486542,67.458054698343,67.2630860510301,66.8511625621251,66.2197920151649,64.9613844621727
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Europe & Central Asia,ECS,63.497163087192,62.9625733041503,63.1081557589882,63.6942318822293,64.4054683587762,65.7110331721935,65.7374589091192,65.7701945712253,66.7928184588523,67.5694592153545,67.8833560404843,66.628975983793
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Europe & Central Asia (excluding high income),ECA,62.1010857627952,61.4973339916494,62.6647412381112,63.8318100062547,64.1836150347116,64.5628056795311,64.3310072806874,64.4073135054885,66.4649350492036,68.1202365197804,69.3020008061849,68.179472506265
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,62.0175648183795,61.5905230384123,62.9012444408746,64.1175509486417,64.3656485517914,64.6654489998161,64.432703166795,64.587090679831,66.6440836304096,68.3023160900478,69.4533459927925,68.2659420249909
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,European Union,EUU,64.4929691899707,64.1182457384225,63.5995173054099,63.7216971901106,64.5248694912847,66.5970579690495,66.8579510332273,66.9361519843672,67.1301366875867,67.2356759271433,66.8155168815823,65.405882724468
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Fragile and conflict affected situations,FCS,54.548270882731,53.3568774290698,52.7475050160014,52.2042825706426,51.9599698027837,52.0365494770774,52.2707727785218,53.1710643980852,53.9012241048452,54.4874837466082,54.8594047022336,55.7743755086398
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Heavily indebted poor countries (HIPC),HPC,53.8803063346646,53.2370752289587,52.5909593877059,52.0481801720257,51.5889103549938,51.204556281094,51.0491376207798,51.3750172563185,51.5684967660566,51.9235348270693,52.3800161868106,53.3853225214806
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,High income,HIC,62.3599188926199,62.5997181885707,62.9538478832743,63.8205050060768,64.9766821410803,66.3946042265219,66.7514527444763,66.7495474694184,67.0412242974213,67.3420285715977,67.3034016625002,66.2868746939341
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IBRD only,IBD,56.7494835725355,55.651285972844,56.1086014221178,56.6988738718118,58.3052731172118,60.2742929442641,61.3858519451178,62.528652056014,64.3310492487153,66.6438197185813,67.9195176731933,68.2388310935492
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA & IBRD total,IBT,56.4058539308925,55.3056247165272,55.5399261319226,55.9496549268889,57.2186658346964,58.7718108692584,59.6419960133896,60.5999389841813,62.1250925563138,64.0261013574678,65.0747571597823,65.4388613753137
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA blend,IDB,55.4017010032431,54.2159863018079,53.1885484071099,52.7653795251807,52.7445485912246,52.5824055716145,52.5726481526891,53.0587373968497,54.2090850894009,55.4778824118113,56.5124148098658,57.3369192278789
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA only,IDX,54.3369688689391,53.3336576151518,52.6223745020433,52.2343193417967,52.0642945332049,52.0782638895319,52.3393311106694,53.0661911651244,53.9079078440222,54.7543532416177,55.574716171862,56.7529362319877
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA total,IDA,54.6820506621553,53.6194350439481,52.8057440959517,52.4080887517075,52.2906046989379,52.2482672003649,52.4185584334732,53.0636688438217,54.0097885503224,54.9980515378597,55.891176981331,56.95093073449
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Late-demographic dividend,LTE,57.1472244071317,56.2195143358881,56.7560851243704,57.4598673805515,59.9379458389233,63.1502554482409,64.5803957438283,65.6171136297431,67.4287549655066,70.5115573001163,71.8285876976348,71.3628541441111
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & Caribbean,LCN,53.9353953055145,53.2521546375716,53.6960428905495,54.7455113885054,56.134997200217,57.5466247884125,58.8806343860009,60.3732871928563,62.1441515255721,63.815705889193,65.4533028877673,66.6116504422812
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & Caribbean (excluding high income),LAC,53.7257416054594,52.989856278987,53.4252347085797,54.4480275179551,55.8373092975695,57.2695674529293,58.6379318400792,60.1861798532162,62.0061984703595,63.6939344571665,65.3558513850318,66.5688224129356
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,53.7387190359031,53.0623792977083,53.5505847558667,54.6511151336096,55.9619637899265,57.3138034685444,58.6144448224213,60.1492750297345,61.9737674711304,63.6706171900613,65.3620912959636,66.5679017984228
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Least developed countries: UN classification,LDC,54.510165371027,53.5683353136041,52.8618296158998,52.3824153663871,52.1765130017843,52.0953914928374,52.3069936306437,52.9510940605909,53.6898074055784,54.4318717779911,55.1200421111854,56.2418661161947
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Low & middle income,LMY,56.3512056094004,55.2276637746341,55.4084698582408,55.8094063149072,57.1220320932077,58.726581778853,59.6268819223179,60.581094967428,62.096786011119,63.9919171714928,65.0391621538951,65.4211487765115
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Low income,LIC,54.5512952202121,53.9320125885317,53.0415013330133,52.5995655926926,52.3181599028159,52.0908273308687,51.9031448906298,52.0237786845417,52.139898275575,52.5202504856579,53.0872970479179,54.068082594879
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Lower middle income,LMC,56.1339922125382,54.7184403515846,54.6668261378876,55.0764579283128,55.6471469284977,56.1787705072572,56.9191665847107,58.0230456629443,59.6828694055903,61.1752760189115,62.5640908507381,63.7776756225393
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Middle East & North Africa,MEA,53.4031479356122,51.9960660911766,52.0128764952116,52.3305094693546,52.7474339057679,52.9131514353257,53.3771869996985,55.5988933904613,59.0984316153616,62.7338028208636,64.945930352898,65.2651408760941
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Middle East & North Africa (excluding high income),MNA,53.2595642568715,51.7309494862768,51.7328502949749,52.027002986324,52.3696907845225,52.3968386939148,52.8288659789371,55.1689521934025,58.7569923409707,62.2806097617271,63.9437997547903,63.9186352135102
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,53.2595642568715,51.7309494862768,51.7328502949749,52.027002986324,52.3696907845225,52.3968386939148,52.8595269031268,55.2265992333095,58.8504459555412,62.3943341808557,64.0472746569265,63.9998103670698
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Middle income,MIC,56.4865230019434,55.3261990725506,55.5894847676661,56.0582235111488,57.5041355226149,59.2662907212516,60.2779009517719,61.3488130901599,63.0472937512472,65.1735620533048,66.3696051512674,66.7714243639103
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,North America,NAC,60.0471691233519,60.3322211001284,61.851316089014,64.3667292046694,65.9695652567273,66.4828361103213,65.9331120773785,65.5547905667892,66.1897578907312,67.0431924665,67.0654289753788,66.3158364377948
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,OECD members,OED,61.8353409878808,61.9209927748465,62.1261627958549,62.8045759708082,63.802950806507,65.2773579429929,65.8111452955197,65.9712964003989,66.3459264575618,66.6697464905672,66.5552662175219,65.6347541500297
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Other small states,OSS,56.4904396499281,55.9906183930892,55.8927454054771,56.1489681021701,56.1558099921089,56.3490323517165,56.7031398561886,57.2273136808057,58.5153591627121,60.5388880410616,63.5031238224072,64.3146649144354
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Pacific island small states,PSS,50.5324686108882,50.5331198871101,52.1011844444826,53.4745717157271,54.6574343862802,55.0743737545834,55.840442245063,56.9844813373573,58.0748832135613,60.1157134992348,60.8810457133988,60.4606392396258
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Post-demographic dividend,PST,62.951940640225,63.1238212132487,63.3840355991582,64.1448575222913,65.347524543577,66.8805376058349,67.2472625009964,67.1016312114521,67.2999627250524,67.3690349011213,67.0027593709465,65.7542477862998
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Pre-demographic dividend,PRE,54.3395899896988,53.4887534789145,52.8009229509853,52.0883862930559,51.6107380017668,51.1163057995518,51.0530586283402,51.5390100874669,51.9200887082409,52.1895682282536,52.2463730697339,52.8991549634006
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Small states,SST,55.0243127349832,54.2183815047617,53.9849356284219,54.8728739013537,55.8674212902925,56.561391428478,57.2433323141683,57.9326043069104,59.281882059808,61.2119513005793,63.8206803793552,64.6231261499856
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,South Asia,SAS,56.3207931796284,55.1184892270495,55.290062789796,55.7361540111895,56.2975421352023,56.7097058604232,57.3211262202826,58.3177397292369,59.8497461940408,61.4656711647409,63.0585853502344,64.8744136518057
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,South Asia (IDA & IBRD),TSA,56.3207931796284,55.1184892270495,55.290062789796,55.7361540111895,56.2975421352023,56.7097058604232,57.3211262202826,58.3177397292369,59.8497461940407,61.4656711647409,63.0585853502344,64.8744136518057
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Sub-Saharan Africa,SSF,54.1452229935899,53.4042042316894,52.8310559375729,52.266193978944,51.8414222924521,51.426749385236,51.4691629088934,52.1219408035745,52.6729570303748,53.0713545375683,53.3395126007114,53.9299149235769
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Sub-Saharan Africa (excluding high income),SSA,54.1450412423565,53.4045312510852,52.8315032895891,52.2661050449821,51.8408803637066,51.4257781919233,51.4683383848956,52.1207013984659,52.6716082155889,53.0697185209346,53.3378312237514,53.9284485403887
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,54.1452229935899,53.4042042316894,52.8310559375729,52.266193978944,51.8414222924521,51.426749385236,51.4691629088934,52.1219408035745,52.6729570303748,53.0713545375683,53.3395126007114,53.9299149235769
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Upper middle income,UMC,56.763092782953,55.8159941584251,56.329787973279,56.8542733425374,59.0687933389505,61.9745363317739,63.3245889986788,64.489372575196,66.3619465744072,69.2946710032775,70.4661683497067,70.1138363617621
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,World,WLD,57.8577279150656,57.0261629139379,57.1557074804284,57.5763321956178,58.7765510479841,60.2611411238832,60.9813987364363,61.7086368082062,62.9680933664887,64.5651946206614,65.4177385583077,65.5616104012185
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Afghanistan,AFG,2.79830783086712,2.70889244218748,2.6316128617688,2.55144548575319,2.43475260867153,2.23939807381476,2.23254208645161,2.36831827801719,2.2919445486715,2.22748822740161,2.32813156201124,2.47866228944409
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Albania,ALB,5.4108270327427,5.45778835347656,5.19303652240868,5.19576802065901,5.2984131599253,5.39463617530825,5.49497835258072,6.43248046217462,7.05816071171207,8.50071756927054,10.645405412373,12.6265476059094
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Algeria,DZA,3.240707539965,3.61003228059217,3.53255810496865,3.6098180200313,3.44763577973084,3.38244848695375,3.35923133892253,3.62334929480834,4.3074089220702,4.9194617728944,5.45620583779481,5.86363656386141
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Angola,AGO,3.00694802300963,3.06188123530258,2.6075294145609,2.66921981776765,2.56323692896865,2.55967754256501,2.46696891880464,2.53790442392891,2.5668792843,2.52635615363534,2.36075609068341,2.27586188841703
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Antigua and Barbuda,ATG,4.23786739576213,3.98309993526185,3.93131495707185,4.61268448344635,5.48290632829548,6.56944938982941,7.96123336745138,7.28848114169215,6.57887813091981,6.98091204811883,7.35788612714136,8.15680909732168
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Argentina,ARG,5.53187787056974,6.21224161933966,6.94548591216094,7.56504656964477,8.11749763268031,8.50299601747787,8.92239228409538,9.4181778715333,9.72863692874253,9.89137846155128,10.1950246568397,10.728815712424
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Armenia,ARM,6.34809598739889,5.4281177885235,5.55723647838395,5.79735162786527,5.95950517363636,5.4107987553733,5.63211896768133,8.38146821543706,10.0157643151807,11.8999996310296,10.9938453122507,10.8773965127277
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Aruba,ABW,2.48289092619579,3.07880055788006,4.00419890625265,5.85587813442801,6.85070553780618,7.31761495255926,7.65579494440779,6.91200637418455,7.58037709266618,8.59133668562746,10.2882884655106,12.1371273037445
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Australia,AUS,8.61061761306985,8.61868817783128,8.2438927309972,8.78570171479751,9.62377998143046,10.2405165381814,11.0587498777313,11.8570567764019,12.3236737663423,12.8711244718399,13.3765558056607,14.8546106880091
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Austria,AUT,12.1517244383423,13.0871912695112,13.9706840083185,14.728787726235,15.1954097847078,14.1362529199456,14.9214734587191,15.1898575753734,15.3899061080573,16.1973187620023,17.798383795193,18.8404776774295
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Azerbaijan,AZE,5.38399552086732,5.11582849748367,5.19103872704812,5.10592543389448,5.07726477478375,4.64601308613119,4.64122728887506,5.31327937871941,5.84989722065495,6.58588844430677,5.89828176396222,5.7365232062161
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Bahamas, The",BHS,3.79060383077401,3.45425856246296,3.38298588356152,3.66286210401491,4.1136610776339,4.15426851622914,4.26932789015818,4.63766667618422,5.38431342287058,5.78096958988361,6.11367491026703,6.69203593742484
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bahrain,BHR,2.99149771897529,1.78519028335761,2.49900049387362,2.4059907782234,2.06369759480727,2.63477879397656,2.18236004605479,2.40075785395345,2.4531643322184,2.24030662509953,2.0797672581919,2.32423200478769
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bangladesh,BGD,2.69310275709101,2.6679769104737,2.76840150751142,3.05385180816096,3.08867996155325,3.03091914571632,3.14289476105309,3.3790130809318,3.85410520844256,4.30386756246183,4.77182482205879,5.1033559765625
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Barbados,BRB,6.82786388431899,7.2098822070149,8.2826836782533,9.9575875265078,10.6036593579879,10.4677616355073,10.2845142103811,11.0127653174409,12.0752076312543,12.4502846306677,13.2509366216403,14.6857607491834
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Belarus,BLR,8.34771610808823,8.20521761703474,9.01604657716699,10.0039458415682,10.750642094905,9.96812298912901,10.6717732225779,12.428842241135,13.4789566709942,14.7248383407473,13.9641491059887,14.3228140109835
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Belgium,BEL,11.8739245137507,12.6098442609593,13.4396574814839,14.0473409331914,14.4450574754572,13.7596255482486,14.9914995626862,15.9289752270328,16.8664893411643,17.291056336439,17.334027258535,18.1423094027785
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Belize,BLZ,4.14820125130344,4.24900347722839,4.29277635003519,4.56250938015909,4.49099927161736,4.18260864292601,4.13005459819144,4.52641293371279,3.90756727250672,3.47639182522904,4.07890493202342,4.41688623650373
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Benin,BEN,5.02138079027086,4.60503822431312,4.65271911933359,4.5902733858779,4.36085027164519,4.03973260728465,3.75020889843037,3.4783842610639,3.25730550654964,3.1560498482566,3.22989058140444,3.22771888525969
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bhutan,BTN,2.35928486976461,2.34966180303472,2.35204294420751,2.3941147429936,2.47496159754224,2.62500376939082,2.82910452822511,3.48584041001085,3.91610450390088,4.40608626890013,5.14075066046392,5.74314855827091
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bolivia,BOL,4.53297894012915,4.12132397362432,3.93641486492876,3.94741972228282,4.09675023096147,4.39349069336156,4.6449721639624,4.92801552489538,5.24470365861655,5.60924865358666,6.11716668706754,6.75613837694221
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bosnia and Herzegovina,BIH,3.44269776058788,3.9998947857575,4.49904787331782,5.2862346161519,5.79355025473372,5.45864866052492,6.5848789146805,9.21923192436766,10.9753847859978,13.5163150331272,13.9596251165843,14.4805694122024
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Botswana,BWA,4.28905309848929,3.97629260313503,3.88424683176282,3.52880873535621,3.3851301082119,3.07073230476953,3.28516051217169,3.25529855551487,3.25442058644195,3.14527774782416,3.31683529556818,3.83658160734393
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brazil,BRA,3.15051314072002,3.33479222962012,3.43451673118361,3.63207688613862,3.82961759104381,3.97087453856644,4.26175882114979,4.76007279994798,5.24919683776575,6.00548002941839,6.82080939327503,8.01304360016565
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brunei Darussalam,BRN,3.87873001884899,3.68898091535952,3.52739540952219,3.48830014972839,2.82031576395587,2.78682462385664,2.61130716099582,2.62188924116669,2.36819593894917,2.95305028018646,3.38971712046438,4.07392500006025
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bulgaria,BGR,7.57511755277685,8.4173974887958,9.6185612052164,10.8658435098815,11.8485501010216,11.3282017291561,13.1460331542603,15.1063190420975,16.5946628620284,17.3507687432304,18.0786741239875,20.0188312329569
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Burkina Faso,BFA,2.33162735376312,2.53731977808138,2.76814351242755,2.98368116570762,3.176901476408,3.32831386299033,3.28290641030326,3.05209835044586,2.76487425591892,2.56583069647957,2.46791185281179,2.40787396392306
