Series Name,Series Code,Country Name,Country Code,1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
"School enrollment, primary (% gross)",SE.PRM.ENRR,Spain,ESP,109.227081298828,108.628616333008,104.473052978516,105.081520080566,104.50306,103.05699,103.9756,106.364
"School enrollment, primary (% gross)",SE.PRM.ENRR,Sri Lanka,LKA,119.180160522461,121.701393127441,109.851348876953,109.453498840332,..,99.56509,99.50329,101.6615
"School enrollment, primary (% gross)",SE.PRM.ENRR,St. Kitts and Nevis,KNA,106.66667175293,106.289916992188,115.297828674316,112.35627746582,114.96429,109.63398,113.4797,108.302
"School enrollment, primary (% gross)",SE.PRM.ENRR,St. Lucia,LCA,122.990997314453,134.396606445313,141.591552734375,126.440208435059,103.49094,102.91639,..,101.1424
"School enrollment, primary (% gross)",SE.PRM.ENRR,St. Martin (French part),MAF,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,St. Vincent and the Grenadines,VCT,..,..,..,..,117.94761,118.10847,109.1081,110.2202
"School enrollment, primary (% gross)",SE.PRM.ENRR,Sudan,SDN,..,..,..,..,..,63.33872,71.72598,73.14597
"School enrollment, primary (% gross)",SE.PRM.ENRR,Suriname,SUR,131.327667236328,141.040618896484,121.362678527832,..,..,105.0331,114.0404,115.8036
"School enrollment, primary (% gross)",SE.PRM.ENRR,Sweden,SWE,97.2769317626953,97.8455505371094,99.5159606933594,104.240928649902,109.59968,95.80499,101.4376,122.9374
"School enrollment, primary (% gross)",SE.PRM.ENRR,Switzerland,CHE,82.612060546875,81.2660217285156,89.6636505126953,96.0602798461914,106.68965,102.30718,102.8495,104.1842
"School enrollment, primary (% gross)",SE.PRM.ENRR,Syrian Arab Republic,SYR,94.8815689086914,100.83952331543,105.266021728516,106.705741882324,107.30192,120.43331,116.8238,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Tajikistan,TJK,..,..,..,89.5265274047852,96.4624,100.12453,101.4985,97.60879
"School enrollment, primary (% gross)",SE.PRM.ENRR,Tanzania,TZA,96.0083618164063,76.9715118408203,70.5530776977539,69.0778579711914,68.84672,105.41054,102.8417,84.67947
"School enrollment, primary (% gross)",SE.PRM.ENRR,Thailand,THA,95.8425521850586,96.1374969482422,98.8384017944336,95.5917587280273,97.61494,101.92334,96.85814,100.6509
"School enrollment, primary (% gross)",SE.PRM.ENRR,Timor-Leste,TLS,..,..,..,..,..,105.2,122.6828,128.2139
"School enrollment, primary (% gross)",SE.PRM.ENRR,Togo,TGO,107.841987609863,83.4863204956055,92.6658630371094,105.039756774902,115.98607,114.62911,127.3374,120.8001
"School enrollment, primary (% gross)",SE.PRM.ENRR,Tonga,TON,127.145050048828,118.294288635254,107.209136962891,114.738510131836,107.74343,111.83191,108.3612,116.339
"School enrollment, primary (% gross)",SE.PRM.ENRR,Trinidad and Tobago,TTO,102.526847839355,96.560676574707,95.6493911743164,96.3251495361328,104.91024,99.25541,106.2101,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Tunisia,TUN,102.695762634277,113.906890869141,114.07640838623,115.166526794434,114.62425,111.59859,107.1921,114.5549
"School enrollment, primary (% gross)",SE.PRM.ENRR,Turkey,TUR,..,107.122917175293,106.028259277344,99.5950698852539,103.40946,103.17626,101.299,103.0273
"School enrollment, primary (% gross)",SE.PRM.ENRR,Turkmenistan,TKM,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Tuvalu,TUV,..,..,73.0075607299805,..,116.06733,111.53846,..,99.79879
"School enrollment, primary (% gross)",SE.PRM.ENRR,Uganda,UGA,52.9340209960938,73.6505584716797,70.9982070922852,69.46923828125,131.48731,122.93119,121.9823,102.6484
"School enrollment, primary (% gross)",SE.PRM.ENRR,Ukraine,UKR,104.307342529297,101.905258178711,112.398086547852,..,113.17415,106.44252,98.81844,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,United Arab Emirates,ARE,91.5347213745117,93.4890365600586,107.339332580566,101.063629150391,..,..,..,111.5428
"School enrollment, primary (% gross)",SE.PRM.ENRR,United Kingdom,GBR,104.304443359375,102.749412536621,106.831497192383,..,100.35872,106.38617,104.5549,101.9253
"School enrollment, primary (% gross)",SE.PRM.ENRR,United States,USA,98.9110488891602,98.2329330444336,106.033233642578,104.106407165527,100.72996,101.87402,100.3335,100.2999
"School enrollment, primary (% gross)",SE.PRM.ENRR,Uruguay,URY,106.956001281738,106.913612365723,108.628067016602,108.057167053223,109.04492,114.18575,112.8251,111.0405
"School enrollment, primary (% gross)",SE.PRM.ENRR,Uzbekistan,UZB,..,..,110.76683807373,105.361587524414,99.69444,97.04586,93.93175,99.93193
"School enrollment, primary (% gross)",SE.PRM.ENRR,Vanuatu,VUT,118.325622558594,103.000450134277,97.1804122924805,..,120.28458,117.69917,122.4828,109.2919
"School enrollment, primary (% gross)",SE.PRM.ENRR,"Venezuela, RB",VEN,104.318389892578,107.433403015137,106.502456665039,..,101.4451,104.17656,102.7558,100.9367
"School enrollment, primary (% gross)",SE.PRM.ENRR,Vietnam,VNM,110.055450439453,104.374687194824,105.208236694336,113.859306335449,109.52826,97.72135,105.7092,109.887
"School enrollment, primary (% gross)",SE.PRM.ENRR,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,West Bank and Gaza,PSE,..,..,..,92.0910797119141,96.50395,88.22532,91.32157,97.51143
"School enrollment, primary (% gross)",SE.PRM.ENRR,"Yemen, Rep.",YEM,..,..,..,..,..,89.1194,91.74583,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Zambia,ZMB,90.5622024536133,97.6183319091797,91.5438766479492,84.0416488647461,79.03787,112.09461,106.9788,101.4605
"School enrollment, primary (% gross)",SE.PRM.ENRR,Zimbabwe,ZWE,82.1017990112305,121.776466369629,98.9522323608398,107.669647216797,105.88432,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Arab World,ARB,77.6474761962891,80.4117736816406,83.3796463012695,83.3712463378906,88.6682662963867,92.5601501464844,96.01291,96.22816
"School enrollment, primary (% gross)",SE.PRM.ENRR,Caribbean small states,CSS,104.686988830566,104.742088317871,104.392280578613,102.895233154297,101.849990844727,99.4918594360352,98.97625,99.78897
"School enrollment, primary (% gross)",SE.PRM.ENRR,Central Europe and the Baltics,CEB,98.6088409423828,99.8727188110352,94.8811416625977,97.5595321655273,99.0514526367188,98.8988876342773,99.07394,97.59906
"School enrollment, primary (% gross)",SE.PRM.ENRR,Early-demographic dividend,EAR,86.6801681518555,91.8140029907227,93.4493713378906,94.5599212646484,96.3832626342773,102.94994354248,106.1024,106.5364
"School enrollment, primary (% gross)",SE.PRM.ENRR,East Asia & Pacific,EAS,107.186599731445,112.753280639648,117.528739929199,108.981391906738,107.482421875,103.766670227051,101.917,100.6304
"School enrollment, primary (% gross)",SE.PRM.ENRR,East Asia & Pacific (excluding high income),EAP,107.615936279297,114.040580749512,119.107612609863,109.684593200684,108.118766784668,104.001441955566,101.9012,100.7089
"School enrollment, primary (% gross)",SE.PRM.ENRR,East Asia & Pacific (IDA & IBRD countries),TEA,107.7021484375,114.165893554688,119.281311035156,109.773818969727,108.191177368164,104.044387817383,101.9319,100.7623
"School enrollment, primary (% gross)",SE.PRM.ENRR,Euro area,EMU,104.81591796875,103.545112609863,103.708290100098,102.574249267578,104.056221008301,103.528541564941,103.3613,102.3951
"School enrollment, primary (% gross)",SE.PRM.ENRR,Europe & Central Asia,ECS,103.406051635742,103.529502868652,103.670516967773,102.579559326172,102.607528686523,101.456176757813,101.3768,101.0229
"School enrollment, primary (% gross)",SE.PRM.ENRR,Europe & Central Asia (excluding high income),ECA,103.431770324707,104.886611938477,105.267509460449,103.60669708252,102.366432189941,100.15412902832,99.70093,99.09681
"School enrollment, primary (% gross)",SE.PRM.ENRR,Europe & Central Asia (IDA & IBRD countries),TEC,102.849548339844,104.428291320801,104.216079711914,102.665740966797,101.847991943359,99.5433883666992,99.32695,99.19849
"School enrollment, primary (% gross)",SE.PRM.ENRR,European Union,EUU,103.381942749023,102.565620422363,101.86311340332,101.485946655273,102.451332092285,102.817283630371,102.7011,101.9494
"School enrollment, primary (% gross)",SE.PRM.ENRR,Fragile and conflict affected situations,FCS,77.1259765625,78.0400238037109,73.0405197143555,77.4973602294922,74.7358932495117,87.3981094360352,95.5811,98.09439
"School enrollment, primary (% gross)",SE.PRM.ENRR,Heavily indebted poor countries (HIPC),HPC,65.7922821044922,65.3874282836914,60.9452590942383,65.0685424804688,72.9514465332031,90.9993515014648,99.34995,100.9227
"School enrollment, primary (% gross)",SE.PRM.ENRR,High income,HIC,101.415313720703,100.10489654541,102.380767822266,101.299530029297,100.79239654541,101.623428344727,101.9172,102.122
"School enrollment, primary (% gross)",SE.PRM.ENRR,IBRD only,IBD,101.795036315918,105.473846435547,108.423820495605,105.504859924316,104.666641235352,105.999977111816,106.0873,104.6162
"School enrollment, primary (% gross)",SE.PRM.ENRR,IDA & IBRD total,IBT,95.6651382446289,98.5935821533203,99.3262176513672,97.9015579223633,98.5134963989258,102.265907287598,103.3058,102.5708
"School enrollment, primary (% gross)",SE.PRM.ENRR,IDA blend,IDB,81.1469879150391,88.6204986572266,80.3690032958984,81.7271423339844,87.2364120483398,93.3941116333008,90.02624,90.90407
"School enrollment, primary (% gross)",SE.PRM.ENRR,IDA only,IDX,69.2287673950195,69.9236373901367,69.4859085083008,74.2953109741211,80.4555892944336,94.0896530151367,101.3954,102.6062
"School enrollment, primary (% gross)",SE.PRM.ENRR,IDA total,IDA,72.9049911499023,75.9130401611328,73.0136337280273,76.716438293457,82.6755218505859,93.8531188964844,97.73327,98.81724
"School enrollment, primary (% gross)",SE.PRM.ENRR,Late-demographic dividend,LTE,109.780738830566,113.836601257324,120.428192138672,113.140640258789,110.310539245605,105.584800720215,102.5235,100.008
"School enrollment, primary (% gross)",SE.PRM.ENRR,Latin America & Caribbean,LCN,116.65601348877,116.224586486816,115.644691467285,121.345123291016,118.687370300293,116.051948547363,114.8882,108.9889
"School enrollment, primary (% gross)",SE.PRM.ENRR,Latin America & Caribbean (excluding high income),LAC,117.053817749023,117.024147033691,116.424980163574,122.510208129883,119.514709472656,116.627227783203,115.4011,109.4071
"School enrollment, primary (% gross)",SE.PRM.ENRR,Latin America & the Caribbean (IDA & IBRD countries),TLA,116.996803283691,116.778221130371,116.093490600586,121.92635345459,119.122451782227,116.404243469238,115.1931,109.2152
"School enrollment, primary (% gross)",SE.PRM.ENRR,Least developed countries: UN classification,LDC,68.7500305175781,68.0451736450195,67.5629119873047,72.466796875,79.1794891357422,94.1797332763672,101.8831,103.5476
"School enrollment, primary (% gross)",SE.PRM.ENRR,Low & middle income,LMY,95.6177978515625,98.5480117797852,99.3174362182617,97.901496887207,98.49609375,102.267211914063,103.3037,102.5584
"School enrollment, primary (% gross)",SE.PRM.ENRR,Low income,LIC,66.2422485351563,65.6074523925781,62.2099418640137,67.1754531860352,75.4463272094727,93.7463073730469,102.8477,102.3623
"School enrollment, primary (% gross)",SE.PRM.ENRR,Lower middle income,LMC,86.0572204589844,91.3486022949219,91.5070037841797,93.1410217285156,94.9629592895508,101.572357177734,103.0683,103.4407
"School enrollment, primary (% gross)",SE.PRM.ENRR,Middle East & North Africa,MEA,86.6096420288086,89.8957901000977,93.427001953125,92.4415969848633,96.5429992675781,100.115257263184,103.7615,105.0929
"School enrollment, primary (% gross)",SE.PRM.ENRR,Middle East & North Africa (excluding high income),MNA,87.9204483032227,91.1894302368164,94.793571472168,93.1337203979492,97.1293334960938,100.441963195801,103.5902,103.7642
"School enrollment, primary (% gross)",SE.PRM.ENRR,Middle East & North Africa (IDA & IBRD countries),TMN,87.8892364501953,91.1827392578125,94.8137969970703,93.1421585083008,97.1359329223633,100.58625793457,103.7397,103.8354
"School enrollment, primary (% gross)",SE.PRM.ENRR,Middle income,MIC,98.4191589355469,101.984161376953,103.691513061523,101.744331359863,101.687141418457,103.626243591309,103.3868,102.598
"School enrollment, primary (% gross)",SE.PRM.ENRR,North America,NAC,98.9863815307617,98.7674026489258,105.86157989502,103.890167236328,100.735313415527,101.46565246582,100.193,100.4822
"School enrollment, primary (% gross)",SE.PRM.ENRR,Not classified,INX,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,OECD members,OED,104.475402832031,104.026573181152,104.955451965332,103.200531005859,102.631553649902,102.981719970703,103.0462,102.1145
"School enrollment, primary (% gross)",SE.PRM.ENRR,Other small states,OSS,96.1489181518555,100.84203338623,98.0767211914063,99.8973999023438,103.092819213867,107.144271850586,108.9663,108.0926
"School enrollment, primary (% gross)",SE.PRM.ENRR,Pacific island small states,PSS,107.576438903809,102.730857849121,104.722709655762,109.391616821289,101.739479064941,109.887001037598,110.671,108.4321
"School enrollment, primary (% gross)",SE.PRM.ENRR,Post-demographic dividend,PST,102.264923095703,101.025077819824,103.904167175293,102.951499938965,101.828651428223,102.175956726074,101.6664,100.7063
"School enrollment, primary (% gross)",SE.PRM.ENRR,Pre-demographic dividend,PRE,80.6817016601563,80.0800170898438,72.232536315918,74.6185989379883,80.3771514892578,94.3558197021484,96.94433,96.7803
"School enrollment, primary (% gross)",SE.PRM.ENRR,Small states,SST,99.4257965087891,101.983070373535,100.023338317871,101.225440979004,102.750701904297,105.836967468262,107.2583,106.7563
"School enrollment, primary (% gross)",SE.PRM.ENRR,South Asia,SAS,77.6583099365234,82.2895812988281,86.9168701171875,90.0164413452148,90.8539810180664,102.677337646484,106.0378,106.5051
"School enrollment, primary (% gross)",SE.PRM.ENRR,South Asia (IDA & IBRD),TSA,77.6583099365234,82.2895812988281,86.9168701171875,90.0164413452148,90.8539810180664,102.677337646484,106.0378,106.5051
"School enrollment, primary (% gross)",SE.PRM.ENRR,Sub-Saharan Africa,SSF,77.2898101806641,78.2794799804688,72.6177062988281,75.2996673583984,82.0683670043945,93.6499633789063,97.36629,97.97317
"School enrollment, primary (% gross)",SE.PRM.ENRR,Sub-Saharan Africa (excluding high income),SSA,77.2869491577148,78.2766799926758,72.6146774291992,75.296989440918,82.0663528442383,93.6489105224609,97.36557,97.97284
"School enrollment, primary (% gross)",SE.PRM.ENRR,Sub-Saharan Africa (IDA & IBRD countries),TSS,77.2898101806641,78.2794799804688,72.6177062988281,75.2996673583984,82.0683670043945,93.6499633789063,97.36629,97.97317
"School enrollment, primary (% gross)",SE.PRM.ENRR,Upper middle income,UMC,109.480743408203,113.01676940918,118.513870239258,112.067459106445,109.865921020508,106.481811523438,103.8706,101.2792
"School enrollment, primary (% gross)",SE.PRM.ENRR,World,WLD,96.4921875,98.7682723999023,99.7265625,98.3209609985352,98.769401550293,102.193260192871,103.1511,102.5117
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Afghanistan,AFG,16.7642707824707,13.1000995635986,10.8499603271484,20.8224506378174,..,18.61681,50.56725,52.59281
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Albania,ALB,90.1937103271484,85.2829666137695,90.0817413330078,68.6784896850586,71.07808,77.90939,88.10389,97.38848
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Algeria,DZA,30.232780456543,45.2989311218262,59.4141883850098,58.6654281616211,65.11698,78.98921,96.93728,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,American Samoa,ASM,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Andorra,AND,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Angola,AGO,10.6839399337769,8.98985004425049,8.40345001220703,..,12.26628,..,26.25922,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Antigua and Barbuda,ATG,..,..,..,..,79.66178,..,112.7958,108.2302
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Argentina,ARG,56.1693916320801,70.2124099731445,71.4895782470703,..,95.93661,92.76067,99.50126,106.9465
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Armenia,ARM,..,..,..,..,92.15199,92.05428,104.7133,86.00589
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Aruba,ABW,..,..,..,..,96.51617,95.94176,95.82354,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Australia,AUS,..,..,..,143.233871459961,..,..,..,157.1677
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Austria,AUT,..,93.785888671875,101.1708984375,106.58470916748,98.69606,100.35335,98.80721,100.321
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Azerbaijan,AZE,..,..,91.7173690795898,85.3741226196289,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Bahamas, The",BHS,95.8731231689453,86.1153411865234,85.7320938110352,86.8323822021484,..,88.45793,89.35463,66.3884
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Bahrain,BHR,58.9955215454102,92.2691421508789,86.9315414428711,106.128356933594,97.56947,96.20007,92.85565,102.1602
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Bangladesh,BGD,18.9937305450439,20.5651397705078,20.9083805084229,..,49.76399,46.96283,51.6377,65.62919
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Barbados,BRB,89.2721328735352,91.6041488647461,85.4265289306641,..,103.62408,108.539,101.9078,107.5281
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Belarus,BLR,98.2501983642578,100.749649047852,97.3425979614258,94.4001998901367,..,..,108.2254,105.469
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Belgium,BEL,88.9119873046875,97.7485122680664,101.389373779297,146.503295898438,144.87628,159.89013,156.8615,163.9347
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Belize,BLZ,54.2193717956543,..,..,67.2071762084961,67.98631,76.46658,75.30958,80.65795
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Benin,BEN,12.4192495346069,18.991979598999,..,..,21.83777,..,..,58.84676
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Bermuda,BMU,97.4199523925781,..,..,..,..,78.70263,77.37303,76.95238
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Bhutan,BTN,..,11.5859899520874,..,..,30.02343,44.5511,63.56648,84.01727
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Bolivia,BOL,..,..,..,..,72.90833,87.01776,82.6496,85.40379
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Botswana,BWA,19.9693393707275,29.2562103271484,40.4843711853027,60.7090606689453,80.41093,83.61095,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Brazil,BRA,..,..,..,..,..,101.29199,..,100.0671
"School enrollment, secondary (% gross)",SE.SEC.ENRR,British Virgin Islands,VGB,..,80.9917373657227,94.4732284545898,..,98.75979,117.33167,108.098,93.06703
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Brunei Darussalam,BRN,61.0722007751465,63.590030670166,..,..,84.64923,96.58753,99.17564,96.41472
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Bulgaria,BGR,89.7134628295898,93.261848449707,98.7985916137695,91.7372283935547,92.78796,89.22806,90.2262,102.2723
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Burkina Faso,BFA,2.48433995246887,3.80623006820679,6.89189004898071,..,10.42248,14.29878,21.90269,33.71873
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Burundi,BDI,2.56963992118835,3.5754599571228,5.22075986862183,..,..,12.98393,23.29063,44.34693
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cabo Verde,CPV,7.5025200843811,..,21.0484104156494,..,68.67609,71.01006,86.94371,94.72112
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cambodia,KHM,..,..,..,..,17.28545,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cameroon,CMR,17.1584396362305,22.2257804870605,25.8979396820068,25.9356307983398,27.57544,27.06101,..,59.03209
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Canada,CAN,87.4626312255859,99.0982666015625,99.8023071289063,105.152473449707,101.92313,101.39119,102.3985,110.3565
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cayman Islands,CYM,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Central African Republic,CAF,11.9060897827148,15.5128498077393,11.8418502807617,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Chad,TCD,..,6.24638986587524,6.61099004745483,8.08856010437012,10.76674,15.64002,22.58857,22.41506
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Channel Islands,CHI,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Chile,CHL,64.2106399536133,75.6077880859375,74.0654296875,..,85.52158,93.49675,90.00819,101.7809
"School enrollment, secondary (% gross)",SE.SEC.ENRR,China,CHN,43.2355308532715,31.0157794952393,36.720100402832,50.3507995605469,60.2599,..,88.1734,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Colombia,COL,42.1934700012207,47.4111518859863,..,64.548942565918,73.0866,82.8622,97.54612,94.71927
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Comoros,COM,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Congo, Dem. Rep.",COD,24.8021793365479,24.0805606842041,..,27.9979400634766,..,..,41.21021,46.16579
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Congo, Rep.",COG,58.9194412231445,62.7425003051758,47.5293617248535,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Costa Rica,CRI,46.9764289855957,40.9616203308105,43.4899787902832,50.0522994995117,62.0568,81.59254,101.0797,122.7866
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cote d'Ivoire,CIV,18.252799987793,19.6604804992676,..,..,..,..,..,42.45389
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Croatia,HRV,..,..,..,81.9317016601563,85.52605,93.17103,99.901,98.65387
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cuba,CUB,78.181037902832,82.464241027832,88.0286865234375,75.5530166625977,82.75083,93.05298,92.24871,97.89115
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Curacao,CUW,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cyprus,CYP,68.3651580810547,72.3763732910156,64.1650314331055,94.8461685180664,93.37214,96.54328,91.4408,99.77831
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Czech Republic,CZE,94.6494903564453,93.8350982666016,91.24365234375,93.9619216918945,88.31745,95.67085,94.65642,105.0893
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Denmark,DNK,102.238700866699,103.503677368164,109.436141967773,117.87117767334,126.98766,124.09972,119.4968,130.2519
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Djibouti,DJI,7.94343996047974,10.0172595977783,10.2191896438599,11.3285999298096,14.04512,22.93004,..,46.76042
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Dominica,DMA,..,..,69.7536163330078,..,111.51306,103.23115,88.90933,94.25424
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Dominican Republic,DOM,40.5458106994629,..,..,44.1595687866211,60.05714,71.14798,78.15454,79.97902
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Ecuador,ECU,49.496150970459,57.4638595581055,58.0602798461914,..,57.70923,62.00888,92.31843,104.0311
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Egypt, Arab Rep.",EGY,49.2586212158203,56.9672317504883,73.7613830566406,72.5748291015625,81.98578,..,68.90625,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,El Salvador,SLV,34.1442985534668,..,..,..,58.32695,67.75218,69.14068,75.3354
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Equatorial Guinea,GNQ,7.3092999458313,..,..,..,23.48837,26.07249,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Eritrea,ERI,..,..,..,22.9883708953857,34.55468,40.36205,51.99333,51.82042
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Estonia,EST,..,..,104.704170227051,102.445381164551,93.82781,102.78908,105.2893,111.0414
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Eswatini,SWZ,35.1723289489746,37.6171417236328,..,45.7169799804688,43.83822,52.8344,65.47105,76.03505
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Ethiopia,ETH,..,..,..,10.4932899475098,13.53887,25.10319,34.83549,34.93947
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Faroe Islands,FRO,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Fiji,FJI,71.81298828125,69.7300872802734,..,..,78.35098,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Finland,FIN,98.1828308105469,104.818687438965,114.418876647949,115.379173278809,124.57893,111.78969,107.5861,150.0199
"School enrollment, secondary (% gross)",SE.SEC.ENRR,France,FRA,82.6927719116211,88.6330108642578,96.0648193359375,113.963439941406,105.59022,106.78168,106.4249,103.396
"School enrollment, secondary (% gross)",SE.SEC.ENRR,French Polynesia,PYF,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Gabon,GAB,29.0963306427002,34.9772415161133,..,41.4002914428711,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Gambia, The",GMB,12.4583702087402,18.5461902618408,16.8748302459717,23.6998405456543,..,..,50.12895,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Georgia,GEO,..,..,..,73.7542724609375,87.20838,94.39135,..,99.35391
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Germany,DEU,..,..,..,104.960166931152,99.93066,102.27959,103.9748,98.82264
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Ghana,GHA,35.7201194763184,35.2447814941406,35.0495185852051,35.6609916687012,35.1286,40.03387,..,67.90667
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Gibraltar,GIB,65.0520324707031,66.9384689331055,..,..,92.45757,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Greece,GRC,79.7843627929688,86.328857421875,91.3534164428711,89.7326889038086,87.81149,100.81749,106.3176,102.2004
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Greenland,GRL,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Grenada,GRD,77.0862274169922,80.8911895751953,91.1787490844727,..,..,109.95356,116.7276,111.7527
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Guam,GUM,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Guatemala,GTM,17.6866893768311,18.2536201477051,..,24.6917705535889,30.38552,41.50666,52.33046,54.19734
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Guinea,GIN,15.8421802520752,14.9280300140381,9.99645042419434,..,..,29.06084,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Guinea-Bissau,GNB,5.36303997039795,10.9532804489136,..,..,18.0878,32.01468,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Guyana,GUY,..,68.3695220947266,..,..,..,89.20541,90.14078,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Haiti,HTI,12.1348104476929,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Honduras,HND,29.5639705657959,36.4597702026367,..,..,..,..,65.83474,50.71452
